dataset,method,score_W1_train,score_W1_test,R2_real_mean,R2_fake_mean,R2_both_mean,f1_real_mean,f1_fake_mean,f1_both_mean,coverage_train,coverage_test,percent_bias,coverage_rate,AW,f1_class,time_taken,density_shape,density_trend,density_overall,mle,c2st,R2_real_lin,R2_fake_lin,R2_both_lin,f1_real_lin,f1_fake_lin,f1_both_lin,R2_real_linboost,R2_fake_linboost,R2_both_linboost,f1_real_linboost,f1_fake_linboost,f1_both_linboost,R2_real_tree,R2_fake_tree,R2_both_tree,f1_real_tree,f1_fake_tree,f1_both_tree,R2_real_treeboost,R2_fake_treeboost,R2_both_treeboost,f1_real_treeboost,f1_fake_treeboost,f1_both_treeboost
yacht_hydrodynamics,forest_diffusion n_t=50 n_t_sampling=50 model=xgboost diffusion=flow duplicate_K=100 ycond=True depth=7 n_trees=100 eta=0.3 ,0.2659373187458284,0.5474777754276725,0.8912643411747886,0.8925568778062578,0.8947427460936948,0.0,0.0,0.0,0.8048780487804879,0.9475806451612903,120.02443725903572,0.8928571428571428,43.41497636072715,"[0.4556461413389654, 0.4558330417425653, 0.4505882452243322, 0.4551280605967586]",42.99317467212677,0.8443670150987225,0.9881013835947925,0.9162341993467575,0.09013761766254902,0.9897630378742811,0.5838914843324754,0.6013571561938647,0.5969505534684652,0.0,0.0,0.0,0.9888088603117766,0.9882899605771,0.9901518900274764,0.0,0.0,0.0,0.996568140646587,0.9931458930996128,0.9960030260513677,0.0,0.0,0.0,0.9957888794083157,0.9874345013544541,0.9958655148274697,0.0,0.0,0.0
concrete_compression,forest_diffusion n_t=50 n_t_sampling=50 model=xgboost diffusion=vp duplicate_K=100 ycond=True depth=7 n_trees=100 eta=0.3 ,0.3996073562913086,0.597794066394717,0.7957152121049891,0.6948748078453522,0.7830108827298496,0.0,0.0,0.0,0.44538834951456313,0.7694174757281553,112.11624779448789,0.19444444444444442,9.733703844681003,"[0.4306835401807464, 0.4197300573395151, 0.424998447677708, 0.42788220209866834]",123.10841226577759,0.8673476267529665,0.9898573997404227,0.9286025132466946,0.25485946238040924,0.9991239669421488,0.5789298780557144,0.5760534190723732,0.5802655322095809,0.0,0.0,0.0,0.7732672566545382,0.7063567293709245,0.7487475079933027,0.0,0.0,0.0,0.9102157526796986,0.7583403227755516,0.8899275457902479,0.0,0.0,0.0,0.9204479610300054,0.7387487601625589,0.9131029449262671,0.0,0.0,0.0
yacht_hydrodynamics,forest_diffusion n_t=50 n_t_sampling=50 model=xgboost diffusion=vp duplicate_K=100 ycond=True depth=7 n_trees=100 eta=0.3 ,0.3596103363612505,0.6179376659985201,0.8912643411747886,0.8785899853569571,0.8872424579984223,0.0,0.0,0.0,0.4573170731707317,0.8629032258064516,43.00218101522884,0.9642857142857143,42.681350372674146,"[0.4498673395071299, 0.5637420414258196, 0.44670516486858836, 0.45412624577165817]",42.82281053066254,0.8311556329849012,0.9852969260450835,0.9082262795149925,0.2238301895558834,0.9824261352369621,0.5838914843324754,0.5826676394521987,0.5864919105952004,0.0,0.0,0.0,0.9888088603117766,0.9769260548763287,0.9796748999689148,0.0,0.0,0.0,0.996568140646587,0.9868876263025999,0.99259265142965,0.0,0.0,0.0,0.9957888794083157,0.967878620796701,0.990210369999924,0.0,0.0,0.0
airfoil_self_noise,forest_diffusion n_t=50 n_t_sampling=50 model=xgboost diffusion=flow duplicate_K=100 ycond=True depth=7 n_trees=100 eta=0.3 ,0.13077066857863973,0.25601122132528614,0.7603424202021416,0.7035245104736402,0.7577781101429935,0.0,0.0,0.0,0.8159317803660566,0.9476744186046512,4.78760786408901,0.875,11.761549712309366,"[0.45820807435639277, 0.4529035429492554, 0.3648648187928709, 0.4419847614055923]",79.09547638893127,0.9116749861342208,0.9975122606915452,0.9545936234128829,0.022687264252454042,0.9987420217121369,0.5075187342291054,0.5037468030970143,0.5066754369328303,0.0,0.0,0.0,0.6501427068412444,0.6155533730304498,0.6417471567397868,0.0,0.0,0.0,0.9349927485810563,0.8468295035570282,0.934957168898279,0.0,0.0,0.0,0.9487154911571605,0.8479683622100688,0.947732678001078,0.0,0.0,0.0
airfoil_self_noise,forest_diffusion n_t=50 n_t_sampling=50 model=xgboost diffusion=vp duplicate_K=100 ycond=True depth=7 n_trees=100 eta=0.3 ,0.20766165679692175,0.32190857573108195,0.7603424202021416,0.6398984042130657,0.7421694962440958,0.0,0.0,0.0,0.3429700499168053,0.8122923588039868,4.874859450487692,0.9166666666666667,12.174530209014657,"[0.45226145852831545, 0.45099760131594296, 0.44197079944828066, 0.4466329766166272]",85.39577901363373,0.8933374930671103,0.9959558443642376,0.9446466687156739,0.03477828251197934,0.9882407266331263,0.5075187342291054,0.5036257593249729,0.5063549165615125,0.0,0.0,0.0,0.6501427068412444,0.5916515519519385,0.6098795987160956,0.0,0.0,0.0,0.9349927485810563,0.7436605108562266,0.9241650957102232,0.0,0.0,0.0,0.9487154911571605,0.7206557947191247,0.9282783739885517,0.0,0.0,0.0
tictactoe,forest_diffusion n_t=10 n_t_sampling=10 model=xgboost diffusion=mixed-flow duplicate_K=10 ycond=False depth=7 n_trees=100 eta=0.3 ,1.4412532637075655,1.9966954960835348,0.0,0.0,0.0,0.9425860136896884,0.6803221519520067,0.77880908845733,0.6736292428198434,0.6875,0.0,0.0,0.0,[0.4235095929319302],28.205408811569214,0.9702349869451699,0.95822454308094,0.9642297650130549,0.7761194029850746,0.9680469450852237,0.0,0.0,0.0,0.9884559884559885,0.6942269409422694,0.7463496036712558,0.0,0.0,0.0,0.7991835082155269,0.6942269409422694,0.7147496804063158,0.0,0.0,0.0,0.9884559884559885,0.6677007478039383,0.8129654652295509,0.0,0.0,0.0,0.9942485696312494,0.6651339781195498,0.8411716045221973
congress,forest_diffusion n_t=10 n_t_sampling=10 model=xgboost diffusion=mixed-flow duplicate_K=10 ycond=False depth=7 n_trees=100 eta=0.3 ,1.939655172413793,2.706896551724135,0.0,0.0,0.0,0.9543373842224061,0.8866817743123463,0.9390541864647075,0.8591954022988506,0.9425287356321839,0.0,0.0,0.0,[0.43635288819963997],44.98131322860718,0.9501352265043949,0.9223787496495653,0.9362569880769801,0.0,0.847106619104241,0.0,0.0,0.0,0.9386026817219477,0.8679089026915114,0.9393220811828707,0.0,0.0,0.0,0.9635932487097225,0.8764204545454546,0.9258522727272727,0.0,0.0,0.0,0.9639751552795031,0.889484827099506,0.9517203107658158,0.0,0.0,0.0,0.9511784511784511,0.912912912912913,0.9393220811828707
congress,forest_diffusion n_t=10 n_t_sampling=10 model=xgboost diffusion=mixed-flow duplicate_K=10 ycond=False depth=7 n_trees=100 eta=0.3 ,1.939655172413793,2.706896551724135,0.0,0.0,0.0,0.9543373842224061,0.8866817743123463,0.9390541864647075,0.8591954022988506,0.9425287356321839,0.0,0.0,0.0,[0.43635288819963997],44.68539333343506,0.9501352265043949,0.9223787496495653,0.9362569880769801,0.0,0.847106619104241,0.0,0.0,0.0,0.9386026817219477,0.8679089026915114,0.9393220811828707,0.0,0.0,0.0,0.9635932487097225,0.8764204545454546,0.9258522727272727,0.0,0.0,0.0,0.9639751552795031,0.889484827099506,0.9517203107658158,0.0,0.0,0.0,0.9511784511784511,0.912912912912913,0.9393220811828707
congress,forest_diffusion n_t=10 n_t_sampling=10 model=xgboost diffusion=mixed-flow duplicate_K=10 ycond=False depth=7 n_trees=100 eta=0.3 ,1.939655172413793,2.706896551724135,0.0,0.0,0.0,0.9543373842224061,0.8866817743123463,0.9390541864647075,0.8591954022988506,0.9425287356321839,0.0,0.0,0.0,[0.43635288819963997],44.913020610809326,0.9501352265043949,0.9223787496495653,0.9362569880769801,0.0,0.847106619104241,0.0,0.0,0.0,0.9386026817219477,0.8679089026915114,0.9393220811828707,0.0,0.0,0.0,0.9635932487097225,0.8764204545454546,0.9258522727272727,0.0,0.0,0.0,0.9639751552795031,0.889484827099506,0.9517203107658158,0.0,0.0,0.0,0.9511784511784511,0.912912912912913,0.9393220811828707
congress,forest_diffusion n_t=10 n_t_sampling=10 model=xgboost diffusion=mixed-flow duplicate_K=10 ycond=False depth=7 n_trees=100 eta=0.3 ,1.939655172413793,2.706896551724135,0.0,0.0,0.0,0.9543373842224061,0.8866817743123463,0.9390541864647075,0.8591954022988506,0.9425287356321839,0.0,0.0,0.0,[0.43635288819963997],44.63266134262085,0.9501352265043949,0.9223787496495653,0.9362569880769801,0.0,0.847106619104241,0.0,0.0,0.0,0.9386026817219477,0.8679089026915114,0.9393220811828707,0.0,0.0,0.0,0.9635932487097225,0.8764204545454546,0.9258522727272727,0.0,0.0,0.0,0.9639751552795031,0.889484827099506,0.9517203107658158,0.0,0.0,0.0,0.9511784511784511,0.912912912912913,0.9393220811828707
congress,forest_diffusion n_t=10 n_t_sampling=10 model=xgboost diffusion=mixed-flow duplicate_K=10 ycond=False depth=7 n_trees=100 eta=0.3 ,2.037356321839079,2.7040229885057414,0.0,0.0,0.0,0.9543373842224061,0.9040439410399088,0.9511784511784511,0.8275862068965517,0.9080459770114943,0.0,0.0,0.0,[0.4391154041467851],45.18074822425842,0.9464164976335363,0.9102537146061116,0.928335106119824,0.9886237513873474,0.8271403091557671,0.0,0.0,0.0,0.9386026817219477,0.8997695852534562,0.9511784511784511,0.0,0.0,0.0,0.9635932487097225,0.912912912912913,0.9511784511784511,0.0,0.0,0.0,0.9639751552795031,0.9023569023569022,0.9511784511784511,0.0,0.0,0.0,0.9511784511784511,0.9011363636363636,0.9511784511784511
congress,forest_diffusion n_t=10 n_t_sampling=10 model=xgboost diffusion=mixed-flow duplicate_K=10 ycond=False depth=7 n_trees=100 eta=0.3 ,2.037356321839079,2.7040229885057414,0.0,0.0,0.0,0.9543373842224061,0.9040439410399088,0.9511784511784511,0.8275862068965517,0.9080459770114943,0.0,0.0,0.0,[0.4391154041467851],23.58159041404724,0.9464164976335363,0.9102537146061116,0.928335106119824,0.9886237513873474,0.8271403091557671,0.0,0.0,0.0,0.9386026817219477,0.8997695852534562,0.9511784511784511,0.0,0.0,0.0,0.9635932487097225,0.912912912912913,0.9511784511784511,0.0,0.0,0.0,0.9639751552795031,0.9023569023569022,0.9511784511784511,0.0,0.0,0.0,0.9511784511784511,0.9011363636363636,0.9511784511784511
congress,forest_diffusion n_t=10 n_t_sampling=10 model=xgboost diffusion=mixed-flow duplicate_K=10 ycond=False depth=7 n_trees=100 eta=0.3 ,2.00862068965517,2.6724137931034457,0.0,0.0,0.0,0.957441083605224,0.8985880767130767,0.9448905664501994,0.8132183908045977,0.9195402298850575,0.0,0.0,0.0,[0.4399065675267548],24.640302419662476,0.9440500338066262,0.9060485001401737,0.9250492669734,0.9900110987791343,0.8108898137138328,0.0,0.0,0.0,0.9386026817219477,0.8779461279461279,0.9511784511784511,0.0,0.0,0.0,0.9635932487097225,0.9023569023569022,0.9386026817219477,0.0,0.0,0.0,0.9639751552795031,0.9011363636363636,0.9511784511784511,0.0,0.0,0.0,0.9635932487097225,0.912912912912913,0.9386026817219477
congress,forest_diffusion n_t=10 n_t_sampling=10 model=xgboost diffusion=mixed-flow duplicate_K=10 ycond=False depth=7 n_trees=100 eta=0.3 ,2.00862068965517,2.6724137931034457,0.0,0.0,0.0,0.957441083605224,0.8985880767130767,0.9448905664501994,0.8132183908045977,0.9195402298850575,0.0,0.0,0.0,[0.4399065675267548],51.39967966079712,0.9440500338066262,0.9060485001401737,0.9250492669734,0.9900110987791343,0.8108898137138328,0.0,0.0,0.0,0.9386026817219477,0.8779461279461279,0.9511784511784511,0.0,0.0,0.0,0.9635932487097225,0.9023569023569022,0.9386026817219477,0.0,0.0,0.0,0.9639751552795031,0.9011363636363636,0.9511784511784511,0.0,0.0,0.0,0.9635932487097225,0.912912912912913,0.9386026817219477
congress,forest_diffusion n_t=10 n_t_sampling=10 model=xgboost diffusion=mixed-flow duplicate_K=10 ycond=False depth=7 n_trees=100 eta=0.3 ,2.00862068965517,2.6724137931034457,0.0,0.0,0.0,0.957441083605224,0.8985880767130767,0.9448905664501994,0.8132183908045977,0.9195402298850575,0.0,0.0,0.0,[0.4399065675267548],51.57188415527344,0.9440500338066262,0.9060485001401737,0.9250492669734,0.9900110987791343,0.8108898137138328,0.0,0.0,0.0,0.9386026817219477,0.8779461279461279,0.9511784511784511,0.0,0.0,0.0,0.9635932487097225,0.9023569023569022,0.9386026817219477,0.0,0.0,0.0,0.9639751552795031,0.9011363636363636,0.9511784511784511,0.0,0.0,0.0,0.9635932487097225,0.912912912912913,0.9386026817219477
congress,forest_diffusion n_t=10 n_t_sampling=10 model=xgboost diffusion=mixed-flow duplicate_K=10 ycond=False depth=7 n_trees=100 eta=0.3 ,2.00862068965517,2.6724137931034457,0.0,0.0,0.0,0.957441083605224,0.8985880767130767,0.9448905664501994,0.8132183908045977,0.9195402298850575,0.0,0.0,0.0,[0.4399065675267548],25.02928376197815,0.9440500338066262,0.9060485001401737,0.9250492669734,0.9900110987791343,0.8108898137138328,0.0,0.0,0.0,0.9386026817219477,0.8779461279461279,0.9511784511784511,0.0,0.0,0.0,0.9635932487097225,0.9023569023569022,0.9386026817219477,0.0,0.0,0.0,0.9639751552795031,0.9011363636363636,0.9511784511784511,0.0,0.0,0.0,0.9635932487097225,0.912912912912913,0.9386026817219477
congress,forest_diffusion n_t=10 n_t_sampling=10 model=xgboost diffusion=flow duplicate_K=10 ycond=False depth=7 n_trees=100 eta=0.3 ,2.629310344827587,3.1609195402298798,0.0,0.0,0.0,0.957441083605224,0.9090399950185933,0.9402983259004624,0.7126436781609196,0.8505747126436781,0.0,0.0,0.0,[0.4257935949776557],68.49744248390198,0.9606152805949966,0.8608774880852255,0.910746384340111,0.9814095449500555,0.9244946492271106,0.0,0.0,0.0,0.9386026817219477,0.8838141025641026,0.9167236428278409,0.0,0.0,0.0,0.9635932487097225,0.8718703976435935,0.9282967032967033,0.0,0.0,0.0,0.9639751552795031,0.9405168877341721,0.9521978021978021,0.0,0.0,0.0,0.9635932487097225,0.9399585921325051,0.9639751552795031
congress,forest_diffusion n_t=50 n_t_sampling=50 model=xgboost diffusion=mixed-flow duplicate_K=100 ycond=False depth=7 n_trees=100 eta=0.3 ,1.7500000000000009,2.6034482758620636,0.0,0.0,0.0,0.957441083605224,0.901434726652118,0.9339907270689305,0.882183908045977,0.896551724137931,0.0,0.0,0.0,[0.427905141451403],281.02354407310486,0.9650101419878296,0.9467689935520046,0.9558895677699171,0.9900110987791342,0.9615041617122473,0.0,0.0,0.0,0.9386026817219477,0.8679089026915114,0.9399585921325051,0.0,0.0,0.0,0.9635932487097225,0.8919254658385093,0.9393220811828707,0.0,0.0,0.0,0.9639751552795031,0.9399585921325051,0.9399585921325051,0.0,0.0,0.0,0.9635932487097225,0.9059459459459459,0.9167236428278409
congress,forest_diffusion n_t=50 n_t_sampling=50 model=xgboost diffusion=flow duplicate_K=100 ycond=False depth=7 n_trees=100 eta=0.3 ,2.045977011494253,2.818965517241374,0.0,0.0,0.0,0.957441083605224,0.9312911634389467,0.9576605475692271,0.8419540229885057,0.9310344827586207,0.0,0.0,0.0,[0.41287688913894605],280.3172082901001,0.9629817444219066,0.91284693019344,0.9379143373076733,0.9791897891231964,0.9930142687277052,0.0,0.0,0.0,0.9386026817219477,0.9043956043956044,0.9511784511784511,0.0,0.0,0.0,0.9635932487097225,0.9405168877341721,0.9511784511784511,0.0,0.0,0.0,0.9639751552795031,0.9643101326405032,0.9643101326405032,0.0,0.0,0.0,0.9635932487097225,0.9159420289855073,0.9639751552795031
congress,forest_diffusion n_t=50 n_t_sampling=50 model=xgboost diffusion=flow duplicate_K=100 ycond=False depth=7 n_trees=100 eta=0.3 ,2.045977011494253,2.818965517241374,0.0,0.0,0.0,0.957441083605224,0.9312911634389467,0.9576605475692271,0.8419540229885057,0.9310344827586207,0.0,0.0,0.0,[0.41287688913894605],289.0704605579376,0.9629817444219066,0.91284693019344,0.9379143373076733,0.9791897891231964,0.9930142687277052,0.0,0.0,0.0,0.9386026817219477,0.9043956043956044,0.9511784511784511,0.0,0.0,0.0,0.9635932487097225,0.9405168877341721,0.9511784511784511,0.0,0.0,0.0,0.9639751552795031,0.9643101326405032,0.9643101326405032,0.0,0.0,0.0,0.9635932487097225,0.9159420289855073,0.9639751552795031
congress,forest_diffusion n_t=50 n_t_sampling=50 model=xgboost diffusion=vp duplicate_K=100 ycond=False depth=7 n_trees=100 eta=0.3 ,2.0150862068965507,2.7708333333333286,0.0,0.0,0.0,0.9459130946729515,0.9341225687597811,0.9419725303715034,0.8455459770114943,0.8994252873563219,0.0,0.0,0.0,"[0.318187275129759, 0.3191770170089678, 0.3212753645357123, 0.3163630827222574]",1904.1691106557846,0.9766311697092629,0.9316315356041491,0.954131352656706,0.9847391786903441,0.9937636246531907,0.0,0.0,0.0,0.9276631622748943,0.9340104812974004,0.9458522254717906,0.0,0.0,0.0,0.9578955254537624,0.9374505175337258,0.942951784067859,0.0,0.0,0.0,0.9522460215068376,0.9372284027091944,0.9419618707919953,0.0,0.0,0.0,0.9458476694563116,0.9278008734988038,0.9371242411543687
congress,forest_diffusion n_t=50 n_t_sampling=50 model=xgboost diffusion=flow duplicate_K=100 ycond=False depth=7 n_trees=100 eta=0.3 ,2.0229885057471257,2.7636494252873534,0.0,0.0,0.0,0.9459130946729515,0.9252290529816879,0.9404438115672453,0.8333333333333334,0.9137931034482758,0.0,0.0,0.0,"[0.3197422974564754, 0.32553926846160985, 0.3267818566593406, 0.3171115114012208]",1854.6218099594116,0.9730392156862746,0.9291357846229324,0.9510875001546035,0.9791204217536071,0.9961479389615537,0.0,0.0,0.0,0.9276631622748943,0.9138305987590638,0.9335738686928083,0.0,0.0,0.0,0.9578955254537624,0.913823939789324,0.9400085070312595,0.0,0.0,0.0,0.9522460215068376,0.9449985925500922,0.950899468882,0.0,0.0,0.0,0.9458476694563116,0.9282630808282715,0.9372934016629134
